,paperId,url,title,citationCount,influentialCitationCount,year,term
121,96c9f11fd9901f2edeaab8cf6bbff2590cea93c4,https://www.semanticscholar.org/paper/96c9f11fd9901f2edeaab8cf6bbff2590cea93c4,Deep Learning using Support Vector Machines,157,20,2013,"large ""language model"""
122,04ea4e24a418b80eea17faacfa00ee717d8867bb,https://www.semanticscholar.org/paper/04ea4e24a418b80eea17faacfa00ee717d8867bb,Manifold Learning of Brain MRIs by Deep Learning,212,7,2013,"large ""language model"""
123,53b919c994b3658cca8178e455681ca244a7afad,https://www.semanticscholar.org/paper/53b919c994b3658cca8178e455681ca244a7afad,Deep Learning Identity-Preserving Face Space,281,30,2013,"large ""language model"""
124,3a039e33733ed88fecc5b353e0d7ab26817e122d,https://www.semanticscholar.org/paper/3a039e33733ed88fecc5b353e0d7ab26817e122d,Audio-visual deep learning for noise robust speech recognition,154,6,2013,"large ""language model"""
125,43991ca12cd25eb0e6105d014f4864cfe5ccb424,https://www.semanticscholar.org/paper/43991ca12cd25eb0e6105d014f4864cfe5ccb424,Representation Learning: A Unified Deep Learning Framework for Automatic Prostate MR Segmentation,158,2,2013,"large ""language model"""
126,e215f2144bf370842e777c2caa70c69b91a3f1d0,https://www.semanticscholar.org/paper/e215f2144bf370842e777c2caa70c69b91a3f1d0,Using deep learning to enhance cancer diagnosis and classification,252,9,2013,"large ""language model"""
127,78151dc57c11b56fcbbb23d560da5725db7dbee5,https://www.semanticscholar.org/paper/78151dc57c11b56fcbbb23d560da5725db7dbee5,Assessing the potential of mathematics textbooks to promote deep learning,88,3,2013,"large ""language model"""
128,47a1d156184c01ac31dcd06bffa7e81fcbf61fdb,https://www.semanticscholar.org/paper/47a1d156184c01ac31dcd06bffa7e81fcbf61fdb,Multi-stage Contextual Deep Learning for Pedestrian Detection,151,10,2013,"large ""language model"""
129,03f34688ef4ee4239464633784235387e9bff4bb,https://www.semanticscholar.org/paper/03f34688ef4ee4239464633784235387e9bff4bb,Deep Learning of Representations,70,3,2013,"large ""language model"""
130,fb300dc8dcf884cc8ddb3bff92e3e5df08d34dae,https://www.semanticscholar.org/paper/fb300dc8dcf884cc8ddb3bff92e3e5df08d34dae,Generative NeuroEvolution for Deep Learning,47,5,2013,"large ""language model"""
131,cf03abd50e1c26b7ba2bbdaa0086dde7d65824c5,https://www.semanticscholar.org/paper/cf03abd50e1c26b7ba2bbdaa0086dde7d65824c5,Towards a New End: New Pedagogies for Deep Learning,141,8,2013,"large ""language model"""
132,1978c3122a0401f6c3309f1ffd2f5baaf55a46d7,https://www.semanticscholar.org/paper/1978c3122a0401f6c3309f1ffd2f5baaf55a46d7,Human behavior prediction for smart homes using deep learning,53,2,2013,"large ""language model"""
133,dc995128c156b587d9b627e89d413563cd1e05df,https://www.semanticscholar.org/paper/dc995128c156b587d9b627e89d413563cd1e05df,Deep Learning Approaches for Link Prediction in Social Network Services,41,3,2013,"large ""language model"""
134,23e19cc9d2318b07eeaf8a9d34245131eb1a58be,https://www.semanticscholar.org/paper/23e19cc9d2318b07eeaf8a9d34245131eb1a58be,Hierarchical Convolutional Deep Learning in Computer Vision,48,3,2013,"large ""language model"""
135,a252992313e9e022fb284d7caed05d3e2d607acb,https://www.semanticscholar.org/paper/a252992313e9e022fb284d7caed05d3e2d607acb,A vision-based robotic grasping system using deep learning for 3D object recognition and pose estimation,57,0,2013,"large ""language model"""
136,4035cf4b8315b365a25e4828b50df7c81a7e81eb,https://www.semanticscholar.org/paper/4035cf4b8315b365a25e4828b50df7c81a7e81eb,Predicting speech recognition confidence using deep learning with word identity and score features,36,1,2013,"large ""language model"""
137,3ab187930cc6e1874fad72ce4eaf57fd5b795f84,https://www.semanticscholar.org/paper/3ab187930cc6e1874fad72ce4eaf57fd5b795f84,Wavelets on Graphs via Deep Learning,82,4,2013,"large ""language model"""
138,8d6227e26a4bfc5482c12b8f072496ac6e97ed21,https://www.semanticscholar.org/paper/8d6227e26a4bfc5482c12b8f072496ac6e97ed21,Deep Learning with Hierarchical Convolutional Factor Analysis,101,6,2013,"large ""language model"""
139,0e921b599f0a32aeabe2899245368710aa9f94c9,https://www.semanticscholar.org/paper/0e921b599f0a32aeabe2899245368710aa9f94c9,Deep Learning Shape Priors for Object Segmentation,77,6,2013,"large ""language model"""
140,22b800b3e59cc56c53ffca78dec1a09ad5d87c2a,https://www.semanticscholar.org/paper/22b800b3e59cc56c53ffca78dec1a09ad5d87c2a,Is Deep Learning Really Necessary for Word Embeddings,35,1,2013,"large ""language model"""
141,73d2c79f4db0b28f1c89d0f9e109dada3c5ab05c,https://www.semanticscholar.org/paper/73d2c79f4db0b28f1c89d0f9e109dada3c5ab05c,Combining Multiple Dynamic Models and Deep Learning Architectures for Tracking the Left Ventricle Endocardium in Ultrasound Data,114,3,2013,"large ""language model"""
142,1732bd0913b4f00808b25a4dad69831faaf1fa81,https://www.semanticscholar.org/paper/1732bd0913b4f00808b25a4dad69831faaf1fa81,Active deep learning method for semi-supervised sentiment classification,136,4,2013,"large ""language model"""
143,e0f6a9dbe9a7eb5b0d899658579545fdfc3f1994,https://www.semanticscholar.org/paper/e0f6a9dbe9a7eb5b0d899658579545fdfc3f1994,Large-scale deep learning at Baidu,35,0,2013,"large ""language model"""
144,5991fee5265df4466627ebba62e545a242d9e22d,https://www.semanticscholar.org/paper/5991fee5265df4466627ebba62e545a242d9e22d,Applying Deep Learning to Enhance Momentum Trading Strategies in Stocks,75,10,2013,"large ""language model"""
145,1e5ea08de7fc513c0958f9ab5b09266f60ca7c78,https://www.semanticscholar.org/paper/1e5ea08de7fc513c0958f9ab5b09266f60ca7c78,Using deep learning to enhance cancer diagnosis and classication,81,4,2013,"large ""language model"""
146,44c6f20e13172cc7ab50e068201779b04021c738,https://www.semanticscholar.org/paper/44c6f20e13172cc7ab50e068201779b04021c738,Deep learning and the renormalization group,60,2,2013,"large ""language model"""
147,5d27de590d36225c38ddd265e63cfecb67ca72e2,https://www.semanticscholar.org/paper/5d27de590d36225c38ddd265e63cfecb67ca72e2,Deep learning architectures for underwater target recognition,42,3,2013,"large ""language model"""
148,7ca1b86b5f28393c3c5c72186b6a8cbb9d2832b5,https://www.semanticscholar.org/paper/7ca1b86b5f28393c3c5c72186b6a8cbb9d2832b5,The Experience of Deep Learning by Accounting Students in a University Accounting Course,33,4,2013,"large ""language model"""
149,06c7a86ab0710517ce8a946d847668defe8793d0,https://www.semanticscholar.org/paper/06c7a86ab0710517ce8a946d847668defe8793d0,Handwritten Character Recognition Using Histograms of Oriented Gradient Features in Deep Learning of Artificial Neural Network,34,1,2013,"large ""language model"""
150,134f04ab58dedb67f96065eacca2fd38056cc900,https://www.semanticscholar.org/paper/134f04ab58dedb67f96065eacca2fd38056cc900,"Deep Learning: Yesterday, Today, and Tomorrow",100,2,2013,"large ""language model"""
151,f71c25642f53c52823aeef5d215993470991cf82,https://www.semanticscholar.org/paper/f71c25642f53c52823aeef5d215993470991cf82,Deep learning for class-generic object detection,32,1,2013,"large ""language model"""
152,cf5e20e8a597a712178769a69caae35b804ea1e0,https://www.semanticscholar.org/paper/cf5e20e8a597a712178769a69caae35b804ea1e0,Unsupervised Deep Learning for Hippocampus Segmentation in 7.0 Tesla MR Images,29,0,2013,"large ""language model"""
153,465c34c3334f29de28f973b7702a235509649429,https://www.semanticscholar.org/paper/465c34c3334f29de28f973b7702a235509649429,Stereopsis via deep learning,28,2,2013,"large ""language model"""
154,74cc9d8d628137d36ccb652fd612861b521f9d94,https://www.semanticscholar.org/paper/74cc9d8d628137d36ccb652fd612861b521f9d94,Introducing surprising events can stimulate deep learning in a serious game,44,1,2013,"large ""language model"""
155,31db89c6d10e77612888451db958da338bfef004,https://www.semanticscholar.org/paper/31db89c6d10e77612888451db958da338bfef004,A Deep Learning method for classification of images RSVP events with EEG data,28,0,2013,"large ""language model"""
156,67e40a5670d73198fb6ee3eb73bbe733a8c47079,https://www.semanticscholar.org/paper/67e40a5670d73198fb6ee3eb73bbe733a8c47079,Deep Learning in Intermediate Microeconomics: Using Scaffolding Assignments to Teach Theory and Promote Transfer,25,2,2013,"large ""language model"""
157,3b6b08fc7709016a6444389f129323fa8fce66b1,https://www.semanticscholar.org/paper/3b6b08fc7709016a6444389f129323fa8fce66b1,Multilingual Deep Learning,22,2,2013,"large ""language model"""
158,361505815a72fa1552e3687d55157ccc6a0e934e,https://www.semanticscholar.org/paper/361505815a72fa1552e3687d55157ccc6a0e934e,Multi-source deep learning for information trustworthiness estimation,47,2,2013,"large ""language model"""
159,dd34527d4db885557c545f03e3fe5563d5e8b8cb,https://www.semanticscholar.org/paper/dd34527d4db885557c545f03e3fe5563d5e8b8cb,Deep Learning for Signal and Information Processing,47,1,2013,"large ""language model"""
160,eeb44b7b9640ea58a6d2beb4d7027d2ebcabaac7,https://www.semanticscholar.org/paper/eeb44b7b9640ea58a6d2beb4d7027d2ebcabaac7,Deep Learning for NLP,36,3,2013,"large ""language model"""
161,663f6969d878df89ba52bb178b14a38535690e8f,https://www.semanticscholar.org/paper/663f6969d878df89ba52bb178b14a38535690e8f,Sparse Coding: A Deep Learning Using Unlabeled Data for High - Level Representation,6,1,2013,"large ""language model"""
162,b2180fc4f5cb46b5b5394487842399c501381d67,https://www.semanticscholar.org/paper/b2180fc4f5cb46b5b5394487842399c501381d67,Learning a Deep Compact Image Representation for Visual Tracking,915,109,2013,"large ""language model"""
163,c5741ffc52300dc4e7792aa3c9170751712f8742,https://www.semanticscholar.org/paper/c5741ffc52300dc4e7792aa3c9170751712f8742,Deep Learning Embeddings for Discontinuous Linguistic Units,4,0,2013,"large ""language model"""
164,adef86675a68e53dfe5f3731a1e160f3d95589ac,https://www.semanticscholar.org/paper/adef86675a68e53dfe5f3731a1e160f3d95589ac,"Are two achievement goals better than one? Filipino students' achievement goals, deep learning strategies and affect",33,2,2013,"large ""language model"""
165,fbf62fad033af2c083bc3152066fd2cc4544da66,https://www.semanticscholar.org/paper/fbf62fad033af2c083bc3152066fd2cc4544da66,Speech Recognition Using Deep Learning Algorithms,15,0,2013,"large ""language model"""
166,1812f2b59eabc9c3e1f99a0d97bce5071338f7c3,https://www.semanticscholar.org/paper/1812f2b59eabc9c3e1f99a0d97bce5071338f7c3,Cross-modal Sound Mapping Using Deep Learning,14,0,2013,"large ""language model"""
167,c8843e830d8ffca9073defee1f1bca56f5f96ddb,https://www.semanticscholar.org/paper/c8843e830d8ffca9073defee1f1bca56f5f96ddb,The business impact of deep learning,15,0,2013,"large ""language model"""
168,095fb22ad3e52a6a092b0dd3ac4209174d48471e,https://www.semanticscholar.org/paper/095fb22ad3e52a6a092b0dd3ac4209174d48471e,Vehicle logo recognition based on deep learning architecture in video surveillance for intelligent traffic system,32,0,2013,"large ""language model"""
169,24fee34a8c5ba7d82ffe09b7328c22f08f6fa816,https://www.semanticscholar.org/paper/24fee34a8c5ba7d82ffe09b7328c22f08f6fa816,"DIGITAL REALITIES, PHYSICAL ACTION AND DEEP LEARNING FABLABS AS EDUCATIONAL ENVIRONMENTS?",28,1,2013,"large ""language model"""
170,278d6592be05fdf592e11d12b63fef94da956e5d,https://www.semanticscholar.org/paper/278d6592be05fdf592e11d12b63fef94da956e5d,Integrating Deep Learning Based Perception with Probabilistic Logic via Frequent Pattern Mining,7,1,2013,"large ""language model"""
171,411a22de263daebb60aaae6da713f345e72e20a5,https://www.semanticscholar.org/paper/411a22de263daebb60aaae6da713f345e72e20a5,My First Deep Learning System of 1991 + Deep Learning Timeline 1962-2013,11,0,2013,"large ""language model"""
172,712ea226efcdca0105f1e40dcf4410e2057d72f9,https://www.semanticscholar.org/paper/712ea226efcdca0105f1e40dcf4410e2057d72f9,Mass detection on mammogram images : A first assessment of deep learning techniques,12,0,2013,"large ""language model"""
173,650bfe7acc3f03eb4ba91d9f93da8ef0ae8ba772,https://www.semanticscholar.org/paper/650bfe7acc3f03eb4ba91d9f93da8ef0ae8ba772,A Deep Learning Approach for Subject Independent Emotion Recognition from Facial Expressions,11,0,2013,"large ""language model"""
174,90ac1562dfee8b0d59a938b532e9b3bd4a34da4d,https://www.semanticscholar.org/paper/90ac1562dfee8b0d59a938b532e9b3bd4a34da4d,Text classification dimension reduction algorithm for chinese web page based on deep learning,8,0,2013,"large ""language model"""
175,bda2b4693161a1d40a918c27fcf20593a7572e49,https://www.semanticscholar.org/paper/bda2b4693161a1d40a918c27fcf20593a7572e49,Parallel Deep Learning with Suggestive Activation for Object Category Recognition,6,0,2013,"large ""language model"""
176,ea2724434d5df2cdc76f0a26a5235cce845f8fcb,https://www.semanticscholar.org/paper/ea2724434d5df2cdc76f0a26a5235cce845f8fcb,Image Recognition with Deep Learning Techniques,6,0,2013,"large ""language model"""
177,b2396de73cb1e6358bfebd8b97bca0780b0786a7,https://www.semanticscholar.org/paper/b2396de73cb1e6358bfebd8b97bca0780b0786a7,Two SVDs produce more focal deep learning representations,6,0,2013,"large ""language model"""
178,992b18e34864fc0756d004d35b6822bca0675c31,https://www.semanticscholar.org/paper/992b18e34864fc0756d004d35b6822bca0675c31,A Deep Learning Approach with an Ensemble-Based Neural Network Classifier for Black Box ICML 2013 Contest,8,0,2013,"large ""language model"""
179,ae7431bbd979095a372587f3fda99dcecc821266,https://www.semanticscholar.org/paper/ae7431bbd979095a372587f3fda99dcecc821266,Utilising wayang kulit for deep-learning in mathematics,10,0,2013,"large ""language model"""
180,59e3a1c0535de475ec06d637cd3d649241dce59e,https://www.semanticscholar.org/paper/59e3a1c0535de475ec06d637cd3d649241dce59e,Optimized Deep Learning Architectures with Fast Matrix Operation Kernels on Parallel Platform,5,0,2013,"large ""language model"""
181,22d34ea489bd8e8f58742169572bf54616783976,https://www.semanticscholar.org/paper/22d34ea489bd8e8f58742169572bf54616783976,A Deep Learning Approach to Rhythm Modelling with Applications,4,1,2013,"large ""language model"""
182,1143c8a4850618c6e5fe94d129f6fd45f5856325,https://www.semanticscholar.org/paper/1143c8a4850618c6e5fe94d129f6fd45f5856325,Deep Learning by Scattering,15,1,2013,"large ""language model"""
183,68746c8ab10be4e42c8458b33bf1747fda553fe7,https://www.semanticscholar.org/paper/68746c8ab10be4e42c8458b33bf1747fda553fe7,DEEP LEARNING FOR IMAGE RECOGNITION,20,0,2013,"large ""language model"""
184,9194809fdf00ed373630b1f302db1136f8463c86,https://www.semanticscholar.org/paper/9194809fdf00ed373630b1f302db1136f8463c86,Deep learning comes of age,25,0,2013,"large ""language model"""
185,a47fd31a18b3b1b5d02815a9220ab806ceb58edd,https://www.semanticscholar.org/paper/a47fd31a18b3b1b5d02815a9220ab806ceb58edd,Judging a Movie by its Poster using Deep Learning,3,0,2013,"large ""language model"""
186,7cdc58442b3619979b963fc2511340687a614ddd,https://www.semanticscholar.org/paper/7cdc58442b3619979b963fc2511340687a614ddd,Deep Learning through Reusable Learning Objects in an MBA Program,3,0,2013,"large ""language model"""
187,928e30d78432118af667cf085759b5406484307a,https://www.semanticscholar.org/paper/928e30d78432118af667cf085759b5406484307a,Learning Hierarchical Representations For Video Analysis Using Deep Learning,3,0,2013,"large ""language model"""
188,68f4a6088e78deed055e674ce86368cd69c9ae27,https://www.semanticscholar.org/paper/68f4a6088e78deed055e674ce86368cd69c9ae27,The Relationship between Service Learning and Deep Learning,3,0,2013,"large ""language model"""
189,f85548fdebe769246ee4a9126aa0bca43e52026d,https://www.semanticscholar.org/paper/f85548fdebe769246ee4a9126aa0bca43e52026d,Bio-inspired deep learning model for object recognition,3,0,2013,"large ""language model"""
190,eb9243a3b98a819539ad57b7b4f05b969510d075,https://www.semanticscholar.org/paper/eb9243a3b98a819539ad57b7b4f05b969510d075,New types of deep neural network learning for speech recognition and related applications: an overview,970,26,2013,"large ""language model"""
191,98d3f13f99c7fd921aa0fab6c6f7f913ae73bae4,https://www.semanticscholar.org/paper/98d3f13f99c7fd921aa0fab6c6f7f913ae73bae4,How Enterprise Education Can Promote Deep Learning to Improve Student Employability,7,1,2013,"large ""language model"""
192,9804e2be516b74433e229e1f85c9606f7b994e54,https://www.semanticscholar.org/paper/9804e2be516b74433e229e1f85c9606f7b994e54,Learning at the Speed of Light: Deep Learning and Accelerated Online Graduate Courses.,3,0,2013,"large ""language model"""
193,8be3d7e22d867f5ad0c5d3cf1560808d381baba6,https://www.semanticscholar.org/paper/8be3d7e22d867f5ad0c5d3cf1560808d381baba6,Discriminative piecewise linear transformation based on deep learning for noise robust automatic speech recognition,9,2,2013,"large ""language model"""
194,26543be7c1d47a403cefc049192519b6f82e88dd,https://www.semanticscholar.org/paper/26543be7c1d47a403cefc049192519b6f82e88dd,Anatomical Structure Sketcher for Cephalograms by Bimodal Deep Learning,7,0,2013,"large ""language model"""
